TRIP_ID,VEHICLE_ID
f22337a2-e627-5b21-94b0-084c2880b0c3,452-931
4a84e7c5-b1a2-515a-9795-244838f78b58,052-368
57e34272-0756-57e2-9f4a-af29b4463608,730-550
9af0ab59-d1c6-592b-9aca-62cd0cd729da,599-290
6d875a1a-8b2c-5167-a7c3-6ba826775222,673-926
2fdd7535-2368-5796-83e3-5b54e7b41d49,579-009
19a8edc1-83e7-5c29-9c29-f88b2724a464,352-390
77410fa5-7dc3-5416-aed0-19cfd52ae108,158-334
dbb9e26a-475f-57b1-846d-69de8d6cd253,271-186
cb2f4930-e0cf-5807-b9c1-be2959ca17c2,094-773
fb303cbb-6b74-5d74-8353-b3f85f3d704f,712-827
d0b1c9fa-8abe-5461-8256-760c0c381b40,052-368
c51e93eb-68aa-5041-82d8-2c74dd7eb431,929-224
5073c4e4-ee99-5210-a69f-401ee6d12d53,387-941
932330de-1aa5-58bf-8d9f-bce3bdaef7c8,052-287
3e9ccf55-7607-5fd9-9315-aabdb9c53d3f,462-966
77c6be6e-15e7-5863-a30b-d72baca1865b,623-606
4bcf78c1-81e9-5807-b87a-c921ef2b924c,094-773
fbfde02d-6fd9-586c-bce6-a1b5c1d2694a,218-367
dd6365bc-6846-58ff-b868-b5ddcbebe57a,778-967
a8ca1219-8969-5667-afe2-21b3595379d3,599-290
3f492a03-7431-59e2-9a6d-4ca9e37e0019,387-941
af2faf83-e59c-566b-b964-db4b9fdddba5,716-808
c3418a61-a9c9-5eff-8126-00534e59a8f5,541-703
aa327125-741b-56fe-80ed-2abd6ccbcdc7,094-773
603ae192-4b78-59ed-9998-fa401c015f0b,199-306
6dfe458c-5f1d-5821-a4b6-0c6438da7168,810-126
d25665df-1ad0-5e9a-9991-715fc634bf31,680-801
d4b6b228-a22e-5354-a7a0-9b158eb6b053,479-036
d1f32710-7329-5ab1-b1ca-a6871c955635,989-678
2ed7177a-3358-5b0f-aed4-0df888e3d99f,599-290
c9377ead-446e-59de-9398-e864a164cb71,579-009
ac1b5957-ecc7-526d-918a-3304626dece9,167-161
d69864fb-2f0e-5a6e-87d8-02183a0431c1,271-186
bf0a41fc-4f5f-555a-b86e-84a567e63d51,068-898
f25ab690-e94d-506f-b443-5eee100f4ebc,479-036
d2aa10b8-3c34-5cca-ab19-45c6ce79cfc1,641-429
1617216e-c141-59cf-906d-d02087516080,158-334
b6b79c38-bea9-59af-b9fa-7cd81187e76f,129-257
b6f3860b-a7be-5491-89d4-ef92a7988bf8,982-920
e01e9a76-73b0-5224-8f58-a0920d1a9e26,778-967
eacf5991-b668-5567-bce2-3ce9a118683d,452-931
858e1062-700b-5c05-912b-bcd6be74374e,778-967
7eac67d6-b73b-5a8a-a44f-cc5301ff46fd,579-009
3ee76b1b-df9b-5cf6-b57a-c5e24d536810,494-776
7ded6242-2eef-50a1-9a03-c3076c906d12,579-009
2bb3e6f8-e2b3-56d7-9d3b-bb53a4f5710d,898-820
79e8776c-1188-50e1-81ff-6198f14dbd77,294-979
37a0ae69-2022-5e6b-a677-5ba9285f468b,094-773
42089738-6d57-5fa0-bb08-4da63daffa05,982-920
f5affa54-f7e2-5aa6-9d9b-620b2a65f768,109-319
7384a0bf-cce2-5677-bda0-4c3e1ffc629d,781-999
b8bc3a26-5b9b-5459-9903-be876f685516,068-898
05e6a152-1438-5b0a-99dd-c7bac94d7891,781-999
43433713-3e22-51d9-951b-ecdd65e5daff,109-319
ee3c2540-7b83-5a19-a783-1359491dd4d9,989-678
42e5bb19-585e-5906-b8fc-c959fef89978,898-820
d179e1e9-6c8d-570d-aadf-b1687d22fdad,541-703
6526a8b1-19de-565b-b9d4-ef27dc130a0d,599-290
a67256cd-9c3e-590c-b267-4e19aa10e87a,158-334
609f3263-c8a5-56b5-b451-e236f45d01a0,199-306
90d03981-7edf-59bd-bef1-68097b882c40,778-967
062c5d57-5e8f-5792-b9d8-d52d56f256fb,294-979
25b7ad82-c23b-5ec5-8673-fa479ac94e59,387-941
4b505246-2288-5fe0-b381-ec449859482b,387-941
2e100099-d999-5e9e-be12-129f285da5f2,479-036
97e2f0ae-ce78-5816-8e2c-1e08f1d6889a,989-678
8cfad9a7-16c2-5834-a9f1-21e09392dd6b,271-186
c12776b2-d6c1-564c-af80-38c5eadd4f64,636-520
0d925153-3c90-537c-934c-6d6f9108b3ad,479-036
856736f7-01d6-54e6-af06-5b3d918ae533,494-776
a37f495d-e169-5520-a08f-9ec61fccda07,462-966
66992497-0aa4-53a2-a970-f7f17336f1de,548-915
56732813-d702-5e39-b187-4ff1c22e75bb,422-616
b5b6a93c-25be-52c3-9027-62e4c7e667ea,579-009
05b809c5-e117-5004-ac70-c3b0a750ddad,158-334
409ba785-e342-55c6-9834-461f8d031956,294-979
61389405-d77c-529f-a088-0080b5b76e1a,109-319
8d8c5287-1c79-5fee-b7c8-c6fea69b7a1e,094-773
d3c8b682-f532-5644-8309-8588697e7d34,109-319
3f90f58b-c06d-57f3-8f45-caf38aaf1a48,345-239
11344d1e-6afb-5ed1-a7d9-4293dcb3e5ea,109-319
704230cc-8701-5c52-9996-8c139f406a9c,352-390
3bdd404d-7d26-58cb-929d-450fc93db92d,052-368
70e47d95-16f1-5a9e-90af-c63f3d2b5792,387-941
8dbabe8a-0d02-59e7-bc6d-75d03fb5de2d,271-186
bbaca5b2-b870-5a3c-b011-02de1efcba64,778-967
9a38811b-f3db-59b3-a31e-1e432735b8bb,636-520
dc84c02c-cfb3-5dc1-a7c1-b5bd55d63c2f,898-820
21ea82a2-8965-5719-93e7-0cec37a2e1a7,309-591
b8713d4f-ba5e-58c0-a341-beacf9ddc8ec,094-773
7aea7999-82aa-559e-a359-647b9cc47d14,345-239
f5a4dd1d-7882-5709-94e1-6e0d6943034c,422-616
f61c93e1-df23-57bf-87e3-56a6d66ae1e2,068-898
4bdc0a5b-2d4c-5145-8606-c13e6903b1cc,179-310
34d9b527-24eb-5f3c-bc69-bfdb3f5d647d,989-218
9b1fe874-7b13-59d5-bb19-1e44563a0d26,708-380
03e0297e-9e55-58b1-8989-94e2ff1a1715,712-827
0d2350a9-8e98-5073-9723-4216f10a06eb,270-513
c97e0fdf-c53d-5db2-8a8f-86f1c2821b06,200-517
a55ced71-5215-5620-a83d-9a2ffa808c66,387-941
f96c6d4c-aaf6-5759-9b2e-df0b5267e6a1,129-257
bded053b-1c21-551c-ad3a-92fc54ba9da0,898-820
3cb71456-9aee-5a14-a548-7a2e5548b7a0,387-941
6d1f78a3-8521-53e0-98af-51aab48c0b9d,452-931
50e72c1b-1a9a-588c-8e5b-343a5c43dece,579-009
e25b9a00-645f-53bf-b1df-194e66a49b65,345-239
f06a6330-410f-57f6-8b8c-99e0ba72d6d6,726-682
6294b2c7-5534-5843-a535-162e7e6bed3e,479-036
9efa9291-cc47-554f-b527-5988b268bc82,579-009
5a4361d2-cf86-5bf1-a204-57ed527cc6a6,294-979
d4d27166-4958-5cf3-8395-ec7f2f49c31b,271-186
8649e4f5-97a9-50a7-b3c5-a76eb2a1f3d5,708-380
3bb8a6b3-4e2d-571e-99b7-bdd5d9699f65,352-484
59b4d728-7a43-58be-bf97-523bfef1dcc0,271-186
b90b2756-9196-536a-a59d-2129681bccaf,898-820
77b390fe-b79c-5690-800e-7a2257def58b,109-319
e43c597c-b7dc-5e3a-a833-5244755d4402,068-898
06d7e2eb-b075-5463-b753-11ed9cead242,167-161
16380b1d-b838-5d22-b525-5c86c23f4548,452-931
c2eade22-bb5b-532a-9831-f59492dae60f,494-776
03587905-7965-5d6f-98fe-402a752ce9da,270-513
fa452e4d-83f6-5600-b492-b9950862d700,778-967
b8b4fcc4-3149-51ab-8ca1-cb93fbc54902,068-898
e7ebb026-0b7e-5e61-b814-22b34be7697a,200-517
1b6a8998-75f8-5fe2-85d5-237123fe3fc6,527-774
b09bfe00-46df-595c-a66b-c415dfff3710,158-334
4455833f-eeae-5a39-b9db-05d3f3810160,541-703
4a76d1d9-e8b8-5419-9a1d-7bc650244d84,270-513
1784e435-1fcf-53b3-a670-440b7a94ac6d,541-703
95ffbea4-a515-5344-8166-97c35815db8a,599-290
5a1ef92f-73cc-587e-a3ec-32ea4f37e171,680-801
29ad20b0-494c-5ce8-865f-79417836a0dc,548-915
f7eb2b02-a7b8-5a62-8410-b813007e1941,068-898
23d02c84-8007-52b2-ae95-e32059e8cb51,636-175
5129e018-097d-5ce1-9f71-372b0318cce9,270-513
dfc70a73-d408-5805-85ad-0f5d99360662,094-773
51119cb2-1faf-5ce0-9203-251704b1b410,387-941
9ecae535-c061-53ca-b24e-3e0c5b02fd61,494-776
a91de0f0-ec13-5f09-8740-9b1a47b61f77,129-257
5cd330be-de25-5a69-a239-3996321ca083,052-368
54aaa978-6737-5c0c-bc14-3fa2a78d5756,898-820
2e795615-d2f0-5f03-8fe8-5d7a514cfee7,989-218
90bfd2bc-7694-531e-af63-d60c767d6295,345-239
4ab69aba-0b0f-5df8-8ace-871cbb45dd7e,199-306
203b9554-53cb-5ab3-938a-a50099feb37c,708-380
d986e8a5-0430-5e74-8996-88ad16cb7941,806-762
1073164a-5593-5040-a74f-a476d2973519,716-808
cbcafdcd-27b5-56cd-ad24-42234ae6cb19,541-703
e0f77a41-89ff-581a-80d5-956dc8e723c5,579-009
fbfd4d6a-becd-5a88-88b4-d7826e602b7f,109-319
0f36091e-55b7-5ffd-80a8-ad6eb5bbf26d,354-400
a35ae086-f62a-5c3b-a518-e2e7cef20deb,271-186
a96f9643-5b08-571d-a902-0d37bcf42b1a,271-186
c03bffee-a288-51f9-a162-82a98c1773ae,898-820
5934f3f7-4ec5-5b49-ab15-e4b22c07735c,712-827
3d53982c-1671-57a3-86f2-65efa01e9cd6,271-186
742d910c-9a25-57e8-b313-29625a73daf1,673-926
55d45c1e-5b78-505c-81ca-787188d09a59,422-616
8c6dbde2-4243-5556-8c51-ae1e1a45cb75,673-926
55fb4068-618b-5925-a4ad-d62aa8832b49,989-678
078519f8-dc36-52ff-b79a-108737bb34f3,778-967
c59b4e2e-35d6-5ce5-8506-f02444a83668,345-239
1bd7d6ab-40ad-52d3-8540-4f4f9edea83a,129-257
a2b738f0-14f6-5af1-a7a4-9a263cc47c02,541-703
56ccb56c-08a3-54ad-95f5-284fcd88d69e,397-304
c579ced8-ff46-544c-9171-17bacd3c351b,781-999
97e5819a-e6a6-5e73-b9df-4a96a9dd15c4,716-808
6f3b09a5-e55c-52bc-92aa-ae9d5e0547f4,712-827
e3ca0358-1f24-5c94-91dc-42ae52c55081,579-009
3ff5f434-3f19-5ef6-a634-5e50fb699fb2,781-999
937c7715-d992-51e8-9cce-0766fec738c5,185-279
b1d03d52-5a5a-57ba-80e8-e6b707d8ca0e,579-009
38a6c668-4bec-5a8d-9ae3-68cbe72345cf,579-009
767ed88a-e3b9-52d3-a428-abd69d7f8433,548-915
04b728f8-34da-534c-a251-02d8ecda027f,387-941
32952fff-1e56-590b-94d5-d847694f3004,052-368
428918b2-cd24-5c5c-9323-ef8b7349496c,579-009
bae3d243-8ba4-52b9-9a84-9be7b9d75de1,778-967
6c38aeb7-ce59-5d37-9e82-45b9d5cee61a,068-898
38eb1bc6-d6f3-5a46-93cd-a130044d8f91,781-999
449004f1-3476-52c7-872f-349580d41d57,158-334
6ed61255-5ae3-5300-b8a0-9155de812790,068-898
34c9d9d0-35a9-5184-9df2-21fd3815e566,294-979
77dbf64f-a55f-5b55-b0e3-a47dd078c550,989-678
abab045b-0027-504e-9ba0-5e6aac867e8f,989-678
e809e158-4b3b-5bd5-ad0e-94c2aa9cdd71,806-762
b3f3c3e5-d8b2-5d10-8267-e8eede25fd3b,109-319
e7fbfb49-3a43-5caa-83b6-62387ef6a53d,462-966
ff956aed-bce8-5039-a56b-bb6763d69439,989-678
dfe8631b-7d97-5b8e-b6ce-475fef584c30,129-257
e572b7e2-f9c1-50b1-a644-78d1913070f7,778-967
d8638e9c-c348-584c-bcb3-e710ca4c9b19,109-319
620053fe-54d6-51c8-a585-8b03a3d92f55,199-306
70326b0a-3753-50f3-94e3-959ae5726941,367-394
e035d8f8-4254-5b66-9ac9-75d8c8eaffcd,579-009
e0b6fd3f-ed9e-58c8-9d41-b8d3ad3b5921,806-762
02bfc1de-5c6c-5b91-b7cd-3f02b01b3bd3,778-967
69366d31-8e4b-58c1-a450-573cc8a9998d,185-279
f18f3e74-7346-50da-b041-3d270edeac3c,989-678
f06f8530-7936-5fba-bf49-c1bf99dbf41a,270-513
242ec811-b31b-5a7f-ae09-3b4a204aa94f,363-296
8cd116c9-cac1-5a74-9424-7ea6df258e36,636-175
ba51001b-650a-56e8-acf5-7671eaf99c82,452-931
6593a699-23bc-552f-9684-4f29e983ed70,778-967
0bc7ef25-17fa-5480-b877-af352708673a,352-484
bd366e9e-c7a2-55b2-8add-b0e37fd9b6d4,548-915
aa4a0c59-541f-569d-87ca-4c906bf69834,270-513
e846c8d0-0ab8-5bf6-9ebb-e237b5e6dd09,469-750
33798b19-0d02-519a-958b-dceab4e0f82e,270-513
3dd61893-35d9-560d-9a29-48252b8557d1,068-898
42ce6f15-e881-5af8-8106-687253c2cb8a,712-827
a8d77702-65c7-59b8-8dae-acc2bc446224,579-009
a0717447-c836-58ad-b519-08850da93332,654-417
0e950669-a70c-5d53-9eae-f73d245583de,109-319
4fde130e-ec50-561f-9f96-acfa028bf98b,526-410
c62cbf50-b910-502a-8fc6-4c35f36fed96,989-218
ecb477e9-f308-5f2f-b041-4b50be103dc8,452-931
14c21c0d-21e1-5483-b9fb-b45e77d54e93,806-762
1b6d32f0-8419-5a4c-8afb-b4761d10d268,860-578
54033b89-f53b-5b40-a1f4-9d01f3304624,654-417
5fddd2b8-8fef-5649-a9c5-730a7117c198,200-517
fd737863-9b56-59c4-9ea3-fd27b21f6ee6,387-941
79499842-8372-53b4-a23a-64d81bb77dd4,179-310
70c93f3c-4d52-5db0-b544-26917c44e43c,158-334
59b79ba7-33b3-5022-85fd-25ac4003ac09,806-762
fb4fb962-4ed9-530f-b956-83cc7978241d,654-417
55e1f73e-68f1-56cd-8ea6-2c9d55d1a174,778-967
f2de199a-d955-5b9c-84d2-2aa7f451cf1d,200-517
df0dd180-4238-5dd2-920a-35280e8a791e,422-616
22de5990-031c-5c37-96c1-44236737cbdf,641-429
c6b0f9b6-66be-51e4-86f9-276791f85598,526-410
2256c083-fb8b-5edb-b820-3b7307e6466e,898-820
9ab4d66f-9d7f-5c69-83a6-3833ae316520,579-009
c99c7fb2-d9d5-539e-bfaf-dc2a10e6cd41,479-036
2a777c44-4e9d-5958-b5ff-206700863374,778-967
5f709d44-30d8-50ee-849b-1fa21c0877fc,976-968
6f33a863-08b1-518a-958c-f993954f797c,158-334
6ef34241-73fa-5e9e-8896-62c3a651be29,452-931
da4e3b35-779c-5a2e-8b1e-fa67cc268cf0,068-898
1b1cd3fa-0afc-55b8-bebc-ef9a4277e817,462-966
ededd96a-b96c-53ba-ae48-b10064197a14,185-279
8d20ab0b-95a7-5605-bda4-cf166666a173,185-279
ce382b5c-1df7-5a9b-9ff2-03c433619933,989-678
88606515-2cfb-5939-b92a-a76ee8938342,199-306
d8e0e43d-c137-5fd5-b0f7-ca3878b6ebb6,439-841
a2b8e78f-44d5-5a06-8154-32b5a31c89cf,860-578
cc408cd7-48c9-5dd2-a04d-309f66289cbe,199-306
bf238b36-9fe8-577b-bcbf-1d7f812de379,843-191
0d99434a-413b-5cdc-9ce4-cbf2f8d25111,860-578
8f859bfb-1bef-577d-8825-3c122d75a353,599-290
99cb0726-5cc5-5fbc-86a4-c67886d5361f,200-517
8a027650-d32e-50eb-a66d-f7b6cdeb1dcf,527-774
f6f4ffef-c2f7-5d5f-9ca6-c613b0b7b93b,068-898
480628ab-6a6d-5dd0-b66d-9b7440b918f7,109-319
d3542836-6b29-58aa-bff8-a121edd02578,352-484
f38aa2b8-c2cc-5c31-9fd2-df0b14608e41,843-191
c9daf04f-ee0f-54d6-bed5-be95cf4d98f3,898-820
fbce31dc-ad34-54db-8f3e-235ee1d91dd4,345-239
5e42a187-b6b6-539c-90e5-6d8b7a54d7d2,989-218
07b2dec0-9e33-5b91-9c48-5ff274e6a66d,129-257
2ca25c34-09d6-5137-a7ba-dd0b340383f1,579-009
8d7b2977-e5ce-5313-98e9-b71bb94b464f,898-820
36984432-94dc-5407-aa83-217096b1a17b,778-967
eaf30b5a-a318-580f-b4a4-e8ed6d54af06,778-967
f929ff00-942e-50b0-a989-3f6673cea959,989-678
3669cc83-7e4a-554b-96ad-0895644c832b,541-703
4bc467e2-ddaf-577a-a69f-243807575234,726-682
9d0e5223-c2d2-5200-aa16-3273889fd036,354-400
09d42986-9b77-5885-b392-b736abed0c43,541-703
6eae5a64-74a9-571c-b712-6d716fb5ba68,548-915
5568387c-58e6-5ee1-8b02-674c7f46cc15,673-926
b52ca798-9517-5d5b-9f40-1559d6a6a743,052-978
ee08e250-7e83-5c99-8fb1-0f75bcde8e85,599-290
968db753-76a7-5a3e-8136-cdc4143cc622,898-820
618f130d-e780-5bf0-bdcb-bfe3ca59c831,654-417
2f88be24-52e6-5b38-89f6-4c7d2836233c,810-126
40c4897d-e489-5b9c-a722-eb89583d8388,109-319
6735453f-090f-5d9f-9525-56f01478ab1f,109-319
4c39088e-7fcb-5c05-83e9-76a02b75fe88,271-186
8ddba762-403e-5a74-862a-84845a29f324,168-184
10aa77b6-de1e-5fb9-9f95-1c7989780e39,982-920
54043924-6c59-5f59-b125-851c9c7abc96,781-999
c27a5ce8-c012-5b00-b3d3-dd7b0b8221cd,541-703
1651e193-0575-57b0-80db-fe8e45d31e99,494-776
a16238f8-3839-5b1d-b2bc-46e1b78fc068,270-513
af182af7-8c04-5122-9975-1ea422555015,806-762
6f0db802-e846-5e7d-abb0-e8213d23bb12,636-520
4c216511-583a-57b8-ac30-c4c34a1d5841,548-915
e5f19273-72be-5bda-a460-ea7bae8f5096,989-218
c5c4cc6b-8915-5223-b0e5-b25eb0fdbb0e,541-703
345f52d5-f1d3-50ba-8bca-ae8abb22b1b1,345-239
c1a62931-2d31-575f-8331-aa92917135d4,989-678
268f3204-bc87-5442-ba8e-c26a0ddde775,271-186
4d55aaa6-2177-54d5-a9b2-f35ff9abae59,541-703
172814e8-6f74-5ea9-939d-d3651d34b0ac,898-820
bcd6607f-97ab-5bab-b92a-72cbd6ad4c3b,860-578
0b5e2323-2101-5ad5-a507-1319c68e4016,680-801
31fb8246-4616-5159-ab6b-d1ce694ce57b,354-400
0ede31ba-d23f-572d-b958-81a1cb4c8aa3,439-841
5e57d338-04d4-5db6-a9f1-77056ea8e9ec,527-774
2b14389e-eae1-5bd8-b30d-e29c3d1fb217,158-334
a98207e1-4184-5bea-b411-c17463612ecb,469-750
710814da-f99b-56a1-90cc-4f84057bf41d,708-380
e39a8712-081d-5d47-9d2d-e0783fbff3b4,052-287
8673d385-e652-5813-b137-d9a417c51950,218-367
769c8120-00f9-512e-9193-69ce01c5d10b,462-966
a4589ed7-d304-5dcf-a490-8df31b9cb5fc,636-520
e6162013-807f-54c4-b36c-0ef9656602da,167-161
39af1419-915d-5e57-ae89-b2e5c5b9fcf9,109-319
523caf14-60d2-5b4c-9a64-d5bb48c54895,052-287
2fc49230-7b43-53cc-98fd-0ffdcc2e1517,439-841
7c326238-72aa-5115-97eb-bc726e2b1417,982-920
7f8d70de-b62c-5047-bd81-e94f7e2608b0,387-941
dc5dca75-81ca-558b-9ad6-f58c344a2a48,109-319
ec476302-7a68-57b9-a54b-4142894f92d9,778-967
db13a8b0-07aa-55e7-81cb-723f6b4a1cbe,527-774
2b27b977-c0cc-5912-a18a-f6ecb78602f3,730-550
30dabaec-01df-570f-8cbf-8aea057bb6f2,839-426
345e8a09-e044-5b57-b778-26fb68210868,387-941
02715556-7a53-5a62-bcc8-2272fee258a2,469-750
9a19a452-e6f0-5d49-9210-d9012a09fbce,068-898
